method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
bgsrp,0.3,mae,0.38589210537214624,0.4833466570869285,0.2299335539789911,0.3062241935041211,0.4655600172401714,32,instant
bgsrp,0.3,rmse,0.48531957673512083,0.6124485438084541,0.287367278128126,0.3857518947179167,0.584887258752325,32,instant
bgsrp,0.3,snr,2.801946759242604,2.4111661260220196,1.5948349898407728,2.249364627509509,3.3545288909756987,32,instant
bgsrp,0.4,mae,0.39869247461928203,0.5079867291896465,0.23686114504570688,0.3166242749071815,0.4807606743313826,32,instant
bgsrp,0.4,rmse,0.5142904732080253,0.6561703993626331,0.30617421774734876,0.4082065190671433,0.6203744273489075,32,instant
bgsrp,0.4,snr,2.5285363919766817,2.3424529671694962,1.2300843614532926,2.1023339052032597,2.9547388787501037,32,instant
directed_tv,0.3,mae,0.15406524363287444,0.20068799417084526,0.09067231932108683,0.12264888782252671,0.18548159944322218,32,tv_time
directed_tv,0.3,rmse,0.31716471311187905,0.4076894022664739,0.18754389227604593,0.2521840696926084,0.38214535653114967,32,tv_time
directed_tv,0.3,snr,-0.0698265099834049,-0.0522549724218759,0.6145580551990002,-0.2827600124327794,0.1431069924659696,32,tv_time
directed_tv,0.4,mae,0.19745393182062893,0.26057480156966917,0.11658235294742063,0.15706020737608467,0.23784765626517318,32,tv_time
directed_tv,0.4,rmse,0.35545955410713687,0.4627268678082749,0.20953557163826755,0.28285918254057973,0.428059925673694,32,tv_time
directed_tv,0.4,snr,-0.058233333451184574,-0.09422377634433175,0.5402954697833132,-0.2454361628099791,0.12896949590760998,32,tv_time
graph_time_tikhonov,0.3,mae,0.3218769851544015,0.4078905233755806,0.20560455824818133,0.25063864023812626,0.3931153300706767,32,tv_time
graph_time_tikhonov,0.3,rmse,0.40489496426196947,0.5132135903544021,0.24538453840969168,0.3198735594191358,0.48991636910480313,32,tv_time
graph_time_tikhonov,0.3,snr,4.953010176046035,4.343554090537886,2.9031655589949015,3.9471146297464967,5.958905722345574,32,tv_time
graph_time_tikhonov,0.4,mae,0.3417567023813134,0.43576590431865836,0.21217655747592185,0.268241275907293,0.41527212885533377,32,tv_time
graph_time_tikhonov,0.4,rmse,0.42904121418336383,0.5442567651111889,0.25619292968384044,0.3402748928263328,0.5178075355403948,32,tv_time
graph_time_tikhonov,0.4,snr,4.247181209090284,3.8248315135620685,2.438440905269198,3.402304540267412,5.092057877913156,32,tv_time
gsmooth,0.3,mae,0.15617633052837898,0.20355187963422466,0.09183410332833394,0.12435743709662998,0.18799522396012797,32,instant
gsmooth,0.3,rmse,0.3182594424586726,0.41501221822927126,0.18717650752642828,0.253406091360804,0.3831127935565412,32,instant
gsmooth,0.3,snr,0.6346989578882665,-0.39518347139565746,1.9945940612148656,-0.0563926254474626,1.3257905412239954,32,instant
gsmooth,0.4,mae,0.19806283483650858,0.2509389022344347,0.11743065765674446,0.15737518780585139,0.23875048186716577,32,instant
gsmooth,0.4,rmse,0.3561856040110277,0.45651943824900665,0.2097944575293066,0.28349553305960806,0.4288756749624474,32,instant
gsmooth,0.4,snr,0.36424916540658464,-0.2537249964469574,1.3300322770884665,-0.09658350733327287,0.8250818381464422,32,instant
gsp,0.3,mae,0.16694765308105647,0.21487282087740675,0.09951143282012585,0.1324687006942332,0.20142660546787974,32,instant
gsp,0.3,rmse,0.34689651249437903,0.4443229894176587,0.20711750355392042,0.2751339587743301,0.41865906621442794,32,instant
gsp,0.3,snr,0.13391584558510844,-0.8500443600361407,2.4256696912614517,-0.7065358233436208,0.9743675145138377,32,instant
