method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
bgsrp,0.3,mae,2.619748298468597e-05,2.590711726549939e-05,2.7002895730780113e-06,2.443329379694167e-05,2.796167217243027e-05,9,instant
bgsrp,0.3,rmse,3.851255352484385e-05,3.808569094004934e-05,3.969657954412496e-06,3.5919043661294353e-05,4.110606338839335e-05,9,instant
bgsrp,0.3,snr,4.970573014445432,5.231472547842236,1.0849193251591707,4.261759055341441,5.679386973549423,9,instant
bgsrp,0.4,mae,3.228194274655126e-05,3.153605175502681e-05,2.2802289338471804e-06,3.079219317643777e-05,3.377169231666475e-05,9,instant
bgsrp,0.4,rmse,5.0742438347586605e-05,4.9570008052774405e-05,3.584182556871816e-06,4.840077241043035e-05,5.308410428474286e-05,9,instant
bgsrp,0.4,snr,3.3621758069527914,2.961122267644252,1.5850310396637475,2.3266221943724767,4.397729419533106,9,instant
directed_tv,0.3,mae,1.0711956768574782e-05,1.0606734125478493e-05,1.0972785758294485e-06,9.995068099032876e-06,1.1428845438116689e-05,9,tv_time
directed_tv,0.3,rmse,2.753533313130543e-05,2.7264855888612244e-05,2.8205800094288663e-06,2.56925541918119e-05,2.9378112070798956e-05,9,tv_time
directed_tv,0.3,snr,1.0084782738595048,0.8181598811749501,0.6988548680838691,0.5518930933780437,1.465063454340966,9,tv_time
directed_tv,0.4,mae,1.4895745900933127e-05,1.5235060589093563e-05,1.4201000668493182e-06,1.3967947190591572e-05,1.582354461127468e-05,9,tv_time
directed_tv,0.4,rmse,3.313494304905797e-05,3.388973390966204e-05,3.1589512302346595e-06,3.107109491197133e-05,3.519879118614461e-05,9,tv_time
directed_tv,0.4,snr,1.2275905579309192,1.3732780621475364,1.0774390186490705,0.5236637324135265,1.931517383448312,9,tv_time
graph_time_tikhonov,0.3,mae,2.2715496312254537e-05,2.3149590614649847e-05,1.235496877823421e-06,2.1908305018743235e-05,2.352268760576584e-05,9,tv_time
graph_time_tikhonov,0.3,rmse,3.2354169955425515e-05,3.297245980669339e-05,1.7597447757692924e-06,3.120447003525624e-05,3.350386987559479e-05,9,tv_time
