method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
bgsrp,0.1,mae,0.48434943988797247,0.4622029979656008,0.05421826062843925,0.46265761791875765,0.5060412618571872,24,instant
bgsrp,0.1,rmse,0.5851857943903708,0.5626916223843441,0.0466262691075491,0.5665314016295832,0.6038401871511584,24,instant
bgsrp,0.1,snr,2.195940394350358,2.515006924377268,0.8625928367965661,1.8508313843815571,2.5410494043191587,24,instant
directed_tv,0.1,mae,0.08382486236270165,0.0760431141185461,0.018813181910007307,0.07629802199681442,0.09135170272858888,24,tv_time
directed_tv,0.1,rmse,0.29183828791554695,0.2570591600038864,0.07161789793447981,0.26318516120514746,0.32049141462594644,24,tv_time
directed_tv,0.1,snr,-1.4973201243890628,-0.6059766811544572,1.9691264981559096,-2.285134800436721,-0.7095054483414045,24,tv_time
graph_time_tikhonov,0.1,mae,0.3654391251465528,0.365740048245065,0.12580234402372342,0.3151077051002016,0.415770545192904,24,tv_time
graph_time_tikhonov,0.1,rmse,0.44664817395607376,0.4368422055086246,0.11540885911252738,0.4004750139077411,0.4928213340044064,24,tv_time
graph_time_tikhonov,0.1,snr,5.786554742584083,4.90128862273226,3.954681954701614,4.204352438195565,7.3687570469726005,24,tv_time
gsmooth,0.1,mae,0.07206059493352955,0.06584193423283224,0.009371983094975578,0.06831102077828514,0.07581016908877396,24,instant
gsmooth,0.1,rmse,0.24494018347774285,0.2324677509595947,0.020874174674819168,0.23658877427442065,0.25329159268106505,24,instant
gsmooth,0.1,snr,-0.17887563206118853,-0.1246824274065755,0.34446658363432986,-0.31669096807401814,-0.041060296048358924,24,instant
gsp,0.1,mae,0.07881407322151804,0.0807608024114624,0.010683406985515786,0.07453982023611486,0.08308832620692122,24,instant
gsp,0.1,rmse,0.27328239511136376,0.27796531572777927,0.03408042865630066,0.2596473839088976,0.28691740631382995,24,instant
gsp,0.1,snr,-1.0735077234233366,-0.9145827376503954,0.8956697790474679,-1.4318502664172859,-0.7151651804293874,24,instant
heat_diffusion_temporal,0.1,mae,0.1441869895912493,0.07277094201202264,0.19618674882269418,0.06569594286909165,0.22267803631340694,24,tv_time
heat_diffusion_temporal,0.1,rmse,0.4561703784719661,0.25171946856862815,0.5786852375298246,0.2246480647125052,0.687692692231427,24,tv_time
