method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
bgsrp,0.1,mae,0.36601633140430484,0.47290167710710135,0.24503051485824173,0.12588642684322796,0.6061462359653818,4,instant
bgsrp,0.1,rmse,0.4302285624157654,0.5566820818045359,0.28783723970229336,0.1481480675075179,0.712309057324013,4,instant
bgsrp,0.1,snr,2.642058430918187,2.373905306833066,1.0703211558904089,1.5931436981455862,3.6909731636907877,4,instant
bgsrp,0.2,mae,0.37345913439900447,0.47904738793737983,0.2507131715504671,0.12776022627954675,0.6191580425184622,4,instant
bgsrp,0.2,rmse,0.4411368153306943,0.5698825929887423,0.29539065477346166,0.1516539736527019,0.7306196570086867,4,instant
bgsrp,0.2,snr,2.5489717833732035,2.3246631877962503,1.1554207341750402,1.416659463881664,3.681284102864743,4,instant
bgsrp,0.3,mae,0.38235528261566626,0.4966177974911935,0.25567754852694136,0.13179128505926374,0.6329192801720688,4,instant
bgsrp,0.3,rmse,0.4571071084289158,0.5927525775569087,0.3056402689611463,0.15757964484699238,0.7566345720108392,4,instant
bgsrp,0.3,snr,2.358408119481911,2.124104970835462,0.9888524350644268,1.3893327331187728,3.327483505845049,4,instant
bgsrp,0.4,mae,0.39108459297800036,0.5103173337593959,0.2614030842124089,0.13490957044983964,0.6472596155061611,4,instant
bgsrp,0.4,rmse,0.4720388014259237,0.6174079617359496,0.3153107905363458,0.16303422670030482,0.7810433761515425,4,instant
bgsrp,0.4,snr,2.1099858750288063,1.8560137751968648,0.7568947676838925,1.3682290026985915,2.851742747359021,4,instant
directed_tv,0.1,mae,0.054560618150690424,0.0699390965756097,0.036759205872942055,0.01853659639520721,0.09058463990617363,4,tv_time
directed_tv,0.1,rmse,0.1839313702888472,0.23971848424392828,0.1231558396584819,0.06323864742353495,0.30462409315415945,4,tv_time
directed_tv,0.1,snr,-0.0064081842670618006,0.097612238283487,0.647090133367066,-0.6405565149667864,0.6277401464326628,4,tv_time
directed_tv,0.2,mae,0.09858820283165222,0.12699840106510119,0.06641602802466731,0.03350049536747826,0.16367591029582618,4,tv_time
directed_tv,0.2,rmse,0.24477656617249072,0.31842684449135455,0.1638064671543563,0.08424622836122156,0.4053069039837599,4,tv_time
directed_tv,0.2,snr,0.1274404861687175,-0.0172205894331813,0.5689943644856109,-0.43017399102718124,0.6850549633646162,4,tv_time
directed_tv,0.3,mae,0.14983161970548298,0.19848129696408523,0.09990020400717166,0.05192941977845475,0.2477338196325112,4,tv_time
directed_tv,0.3,rmse,0.2990823528124623,0.3979008726581847,0.1993728316377649,0.10369697780745271,0.49446772781747195,4,tv_time
directed_tv,0.3,snr,0.14652661084477353,0.0035068087101594496,0.3271529935776697,-0.17408332286134276,0.4671365445508898,4,tv_time
directed_tv,0.4,mae,0.19493275542637353,0.25420879152569875,0.13082317213769043,0.06672604673143692,0.3231394641213101,4,tv_time
directed_tv,0.4,rmse,0.34107771999724473,0.44900057956605255,0.22769917475535706,0.11793252873699481,0.5642229112574947,4,tv_time
directed_tv,0.4,snr,0.11524141026498295,-0.0273377309642126,0.34137652220820974,-0.2193075814990626,0.44979040202902854,4,tv_time
graph_time_tikhonov,0.1,mae,0.3355295416224963,0.44089388497722065,0.2238886775357381,0.11611863763747299,0.5549404456075197,4,tv_time
graph_time_tikhonov,0.1,rmse,0.38484163655710624,0.5080025342669636,0.25671786457671375,0.13325812927192676,0.6364251438422857,4,tv_time
