method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
bgsrp,0.1,mae,0.36326784544753277,0.4484449760942178,0.2181330975961507,0.28768858311691486,0.43884710777815067,32,instant
bgsrp,0.1,rmse,0.43889796558524374,0.5518394748870905,0.2605462361732814,0.34862330048397183,0.5291726306865157,32,instant
bgsrp,0.1,snr,3.071622549085993,2.7551537206804926,1.740119266891477,2.4687019835767527,3.6745431145952336,32,instant
bgsrp,0.2,mae,0.37461427807342884,0.4618933111354634,0.2243372392569595,0.296885390329309,0.4523431658175487,32,instant
bgsrp,0.2,rmse,0.4595494090265818,0.5781708251567672,0.27218880932680733,0.36524079813592375,0.5538580199172398,32,instant
bgsrp,0.2,snr,2.8688033347953907,2.6005334825660196,1.6599331987651882,2.293665824425255,3.4439408451655265,32,instant
directed_tv,0.1,mae,0.0628692056261741,0.07411509073863215,0.04028043647503458,0.04891274643365516,0.07682566481869303,32,tv_time
directed_tv,0.1,rmse,0.21888124425070543,0.24929499039098568,0.1424386610660359,0.16952876611067158,0.2682337223907393,32,tv_time
directed_tv,0.1,snr,-0.9594499990397037,-0.0448914690754004,1.9423570784024453,-1.632442391235493,-0.2864576068439145,32,tv_time
directed_tv,0.2,mae,0.10904708938473265,0.13311310466545695,0.06759214828267697,0.08562760484596535,0.13246657392349995,32,tv_time
directed_tv,0.2,rmse,0.27828682917414993,0.32936786712274696,0.17214391252857966,0.21864200650856808,0.3379316518397318,32,tv_time
directed_tv,0.2,snr,-0.5373132948841499,-0.279201035851192,1.3700726071438367,-1.0120192341865264,-0.0626073555817735,32,tv_time
graph_time_tikhonov,0.1,mae,0.27408386976504695,0.33589891813083644,0.19387378855227447,0.2069100291810233,0.3412577103490706,32,tv_time
graph_time_tikhonov,0.1,rmse,0.33499281493229927,0.40667871310068093,0.22020268910671667,0.2586964757278918,0.41128915413670675,32,tv_time
graph_time_tikhonov,0.1,snr,6.204165888231811,5.510111777980459,3.6664160112012407,4.933817552387859,7.474514224075763,32,tv_time
graph_time_tikhonov,0.2,mae,0.2947013162935794,0.36869983022568864,0.1982203785861408,0.22602145909844318,0.36338117348871557,32,tv_time
graph_time_tikhonov,0.2,rmse,0.3658912574582943,0.45772569625918297,0.2292724375081226,0.2864524107607247,0.44533010415586394,32,tv_time
graph_time_tikhonov,0.2,snr,5.645857941182264,5.009663269395539,3.323510449381693,4.494320320892213,6.797395561472315,32,tv_time
gsmooth,0.1,mae,0.054045942462389245,0.06547320202694701,0.032713242408622285,0.042711382246938524,0.06538050267783996,32,instant
gsmooth,0.1,rmse,0.18370731575586605,0.2302333410314277,0.10924526556010909,0.14585576239172765,0.22155886912000444,32,instant
gsmooth,0.1,snr,0.27188861775911805,-0.0559492802687008,0.9805973396960793,-0.06787102621204916,0.6116482617302852,32,instant
gsmooth,0.2,mae,0.09664905112255741,0.12440418647238591,0.056896650991068304,0.07693536732868894,0.11636273491642588,32,instant
gsmooth,0.2,rmse,0.24453122075503478,0.32339795763079315,0.14364544541294894,0.19476061317138624,0.2943018283386833,32,instant
gsmooth,0.2,snr,0.8934091583884552,0.13292271412946924,1.758892247749118,0.28398408686612864,1.502834229910782,32,instant
gsp,0.1,mae,0.05911102731093237,0.0706648084025987,0.035873105657224076,0.04668163033743449,0.07154042428443025,32,instant
